"","athlete_name","activity_name","period_id","period_name","start_time","end_time","position_name","day_name","total_distance","total_player_load","baseball_throw_count","baseball_swing_count","baseball_throw_maxpl","baseball_swing_maxpl","dynamic_movement_load","time_length","softball_sprint","throw_pl_per_throw","throw_load_per_throw_scaled","swing_load_per_swing","date","weighted_dist"
"3569","La Trena, Gutierrez","Game vs University of Southern California","5b392e46-25f1-4576-b814-5c955d931571","I6","1739043890.17","1739045425.6","Field","Saturday",508.26809,142.13426,131,0,0,0,52,25.590499997139,0,0,0,NA,2025-02-08,122.169823683259
"3570","La Trena, Gutierrez","Game vs Michigan State University","7fbd45db-95cc-454f-9005-9cf70692d98f","I6","1738970307.37","1738970755.48","Field","Friday",81.39507,44.66592,0,0,0,0,0,7.46850000222524,0,0,0,NA,2025-02-07,38.676130031436
"3571","La Trena, Gutierrez","Game vs University of Oregon","96be4b90-541a-4ab8-813e-d05de2357a55","I6","1738969909.67","1738970214.66","Field","Friday",138.11655,69.47437,87,0,0,0,0,5.08316666682561,0,64.828,90.0466666666667,NA,2025-02-07,26.54013364803
"3572","La Trena, Gutierrez","Game vs University of Colorado Boulder","d6610b9d-9a78-4a2c-bc9d-ca003db3ff4a","I6","1739122445.83","1739122849.33","Field","Sunday",230.33649,81.20279,51,0,23.89691,0,0,6.725,0,0,68.8161516666667,NA,2025-02-09,0
"3573","La Trena, Gutierrez","Practice","66110b75-df58-4531-be0b-cd7c6a2094a3","I6","1737153840","1737154308","Field","Friday",444.50951,0,0,0,0,0,341.5,7.8,0,NA,NA,18.3369666666667,2025-01-17,130.427971792997
"3574","La Trena, Gutierrez","Practice","4c6f9839-dbda-4ac5-a553-21e47c7875e7","I6","1738429400.2","1738429977.66","Field","Saturday",272.26856,107.61273,0,0,88.9907,0,79,9.62433333396912,0,0,6.77605555555555,NA,2025-02-01,0
"3575","La Trena, Gutierrez","Practice","7982d2ad-3950-4c9a-a4c5-19346f32e418","I6","1737757628","1737758633","Field","Friday",600.24644,126.13782,0,98,0,17.97042,148,16.75,132.28828,0,0,102.323473333333,2025-01-24,962.93048023132
"3576","La Trena, Gutierrez","Game vs Massachusetts Institute of Technology","61b988cd-8b83-4274-b1a5-84cff90d715b","I7","1742335654.64","1742336036.55","Field","Tuesday",173.98438,93.41627,0,0,31.27902,0,97,6.36516666412354,0,76.7732516666667,0,NA,2025-03-18,65.230811453011
"3577","La Trena, Gutierrez","Game vs University of Minnesota","0afb9deb-72fa-401e-aca8-6f962286a105","I7","1740792014.21","1740792538.14","Field","Friday",235.68997,100.85711,0,32,0,75.39736,129,8.73216666777929,0,NA,NA,67.79912,2025-02-28,296.4478676753
"3578","La Trena, Gutierrez","Game vs Michigan State University","16c9d84b-ceb9-44bc-ab17-c1bd9257f6b2","I7","1740790464.83","1740791889.47","Field","Friday",553.16403,5.50342,117,0,83.29529,0,132.5,23.7440000017484,0,0,55.5175767857143,NA,2025-02-28,118.766473122551
"3579","La Trena, Gutierrez","Game vs Yale University","5ea47043-f344-4025-b392-c6d065e065ec","I7","1741988337.94","1741988591.33","Field","Friday",185.38311,0,0,0,91.62183,0,0,4.22316666444143,0,5.80311857142857,0,NA,2025-03-14,95.896040282084
"3580","La Trena, Gutierrez","Game vs Northwestern University","6ab5c54b-ff31-42d8-8392-dcaa14129062","I7","1742671374.98","1742672954.18","Field","Saturday",361.98256,94.80104,0,15,0,78.32457,78,26.3200000007947,0,NA,NA,23.8742833333333,2025-03-22,237.12180609469
"3581","La Trena, Gutierrez","Game vs UCLA","ec7ecabe-fea3-4c46-bbee-64611d9aa724","I7","1742670474.5","1742671080.46","Field","Saturday",277.42896,70.37334,0,0,0,0,2,10.0993333339691,0,96.6151269230769,89.6918782051282,NA,2025-03-22,152.222529658723
"3582","La Trena, Gutierrez","Game vs Vanderbilt University","47392432-e671-4ee7-8a51-5c92f8ba4622","I7","1742344759.02","1742345028.65","Field","Tuesday",236.84318,0,0,0,99.99266,0,69.5,4.49383333524068,0,0,0,NA,2025-03-18,104.227322763076
"3583","La Trena, Gutierrez","Game vs Pennsylvania State University","e627a83c-3854-4d26-af86-5e5b466eb017","I7","1740857700.54","1740858487.61","Field","Saturday",128.82815,11.49404,21,0,99.26999,0,0,13.1178333322207,0,67.6457889473684,0,NA,2025-03-01,73.145901978353
"3584","La Trena, Gutierrez","Game vs Texas A&M University","6255bebf-3181-4f59-ae3e-4d8bc750b9a4","I7","1741999924.81","1742000177","Field","Friday",103.06872,0,0,0,57.76105,0,0,4.20316666762034,43.07437,37.6902625,46.8171041666667,NA,2025-03-14,132.004352537233
"3585","La Trena, Gutierrez","Game vs Pennsylvania State University","41114825-7f40-4e91-8f67-62cc032ceade","I7","1742753854.19","1742754449.65","Field","Sunday",104.71597,0,0,3,0,79.61404,85,9.92433333396912,29.7699,NA,NA,6.35673333333333,2025-03-23,136.78333125194
"3586","La Trena, Gutierrez","Game vs University of Miami","ea08034e-aabb-414c-a6c0-0e9c274c85d3","I7","1742753302.5","1742753713.18","Field","Sunday",33.63601,0,0,0,112.53612,0,0,6.84466666777929,0,72.5446766666667,77.5744611111111,NA,2025-03-23,71.6401621136415
"3587","La Trena, Gutierrez","Game vs Ohio State University","ab402e50-ef1c-41ac-88e4-50421d550ab2","I7","1742067647.38","1742068143.75","Field","Saturday",109.95256,89.29046,71,0,85.79656,0,0,8.27283333142598,0,60.5228123076923,34.5380205128205,NA,2025-03-15,0
"3588","La Trena, Gutierrez","Game vs University of Oklahoma","69cfdb58-a1b4-4029-bb2e-f24c0085af7c","I7","1740688835.18","1740689176.06","Field","Thursday",65.2066,0,0,0,0,0,0,5.68133333126704,0,11.611728,0,NA,2025-02-27,0
"3589","La Trena, Gutierrez","Game vs Michigan State University","653fb726-77ce-4141-bb8a-0fac0c26c819","I7","1739045959.1","1739046305.71","Field","Saturday",238.52785,0,59,0,46.00988,0,0,5.77683333555857,0,72.751235,0,NA,2025-02-08,155.898517996082
"3590","La Trena, Gutierrez","Game vs University of Illinois Urbana-Champaign","d67187f8-20b5-4f1a-b426-f28cf22baf9a","I7","1739046428.83","1739047148.48","Field","Saturday",185.6681,0,0,0,0,39.39807,0,11.9941666682561,86.90332,NA,NA,58.4983916666667,2025-02-08,29.87962035838
"3591","La Trena, Gutierrez","Game vs University of Iowa","e797b39e-1683-4439-ba34-12a7c9a17b86","I7","1738970835.1","1738972001.13","Field","Friday",373.37553,125.48087,0,0,0,65.98124,35.5,19.4338333368301,0,NA,NA,0,2025-02-07,418.51391871771
"3592","La Trena, Gutierrez","Game vs Iowa State University","1f3d063b-9b5e-422b-b557-0b7019a41b9d","I7","1739122964.05","1739123450.05","Field","Sunday",108.46777,0,84,95,90.1735,35.17302,165.5,8.1,0,0,0,0,2025-02-09,50.484385590164
"3593","La Trena, Gutierrez","Game vs University of California, Berkeley","690d9262-565d-4532-9258-17930738b381","I7","1739123559.51","1739124045.85","Field","Sunday",160.81521,72.53937,0,0,0,0,15.5,8.10566666523616,0,27.805122,25.0085366666667,NA,2025-02-09,92.5410471489625
"3594","La Trena, Gutierrez","Practice","4273369f-d650-4279-924b-84907cdcf0d0","I7","1737154320","1737155174","Field","Friday",940.03803,33.21991,15,103,77.95169,89.7891,268.5,14.2333333333333,131.19422,63.7486580555556,37.9144300925926,51.8303055555556,2025-01-17,372.88468224793
"3595","La Trena, Gutierrez","Practice","469acd09-70e7-4846-866b-c30fa0346b0e","I7","1738430026.47","1738431618.79","Field","Saturday",851.43786,10.52611,43,0,0,0,90.5,26.538666665554,0,10.5290966666667,0,94.8618966666667,2025-02-01,575.38646708709
"3596","La Trena, Gutierrez","Practice","996de1b2-aeef-4a62-b654-6e72cdb23a02","I7","1737758650","1737759605","Field","Friday",432.72776,103.66458,0,29,0,0,55,15.9166666666667,84.10804,NA,NA,2.9046,2025-01-24,343.32314633595
"3597","La Trena, Gutierrez","Game vs Northwestern University","4e936a1f-e608-4a2c-bb05-959a3a7ad6a7","I8","1741989433.24","1741989749.36","Field","Friday",173.07043,0,0,0,0,0,0,5.26866666475932,0,49.4296533333333,0,NA,2025-03-14,99.071124903598
"3598","La Trena, Gutierrez","Game vs Northwestern University","53d54958-d97b-442d-a41b-f803f4e10022","I8","1741989863.44","1741990288.05","Field","Friday",82.54662,6.49002,0,0,0,23.21237,17.5,7.07683333158493,66.7161,NA,NA,0,2025-03-14,97.58930922039
"3599","La Trena, Gutierrez","Practice","7a780802-df34-4186-b734-45846399d8e8","I8","1738431680.31","1738432249.84","Field","Saturday",245.53701,0,0,19,0,91.29366,0,9.49216666618983,0,NA,NA,0,2025-02-01,129.195960787144
"3600","La Trena, Gutierrez","Practice","c1cb25d0-d483-400b-aec8-579c0ebd63bd","I8","1737759671","1737760552","Field","Friday",224.09905,29.90854,42,0,96.40349,0,58.5,14.6833333333333,0,84.4477852380952,5.4129753968254,NA,2025-01-24,0
"3601","La Trena, Gutierrez","Game vs Northwestern University","654c03e9-751c-4935-ae7a-e75ab40fb225","I9","1741990422.94","1741990891.29","Field","Friday",92.18441,50.64903,24,0,93.22688,0,0,7.80583333174388,0,0,42.8197925925926,NA,2025-03-14,99.599906464937
"3602","La Trena, Gutierrez","Practice","7a581ccb-a49d-40f3-9215-a8e3e097f4ce","I9","1738432276.79","1738432677.88","Field","Saturday",199.95002,0,79,0,0,0,18.5,6.68483333587646,0,0,0,NA,2025-02-01,57.946291544245
"3603","La Trena, Gutierrez","Practice","5a91f88c-d190-4efb-8d35-6740d85bac34","I9","1737760558","1737761175","Field","Friday",82.68132,94.94458,0,48,0,0,54.5,10.2833333333333,0,NA,NA,93.1833333333333,2025-01-24,55.70934003407
"3604","La Trena, Gutierrez","Practice","91b1f3ea-9637-445e-b6b9-ae23734243dd","Drill 57","1736805494","1736806653","Field","Monday",455.75384,0,0,83,0,116.26097,230,19.3166666666667,0,NA,NA,79.5039083333333,2025-01-13,198.26399704251
"3605","La Trena, Gutierrez","Game vs Duke University","a4d03f50-d087-43e3-bb9f-dc9da338a905","Drill 58","1742593447.83","1742593717.65","Field","Friday",46.64158,39.8205,79,0,0,0,65,4.49700000286102,0,22.3546547058824,94.2577578431373,NA,2025-03-21,0
"3606","La Trena, Gutierrez","Game vs California Institute of Technology","535ef300-d424-4366-8c1d-8a8bd63aeaed","Drill 58","1742327012.33","1742327534.43","Field","Tuesday",44.96967,45.40145,0,0,89.9614,0,9,8.70166666905085,0,0,0,NA,2025-03-18,0
"3607","La Trena, Gutierrez","Game vs UCLA","7aee6ebb-5633-485f-a88b-d77d619c9f80","Drill 58","1740782643.21","1740782989.66","Field","Friday",110.90995,0,0,0,94.80603,0,107,5.7741666674614,0,0,55.5839614583333,NA,2025-02-28,134.309769323191
"3608","La Trena, Gutierrez","Game vs Cornell University","1b837bba-7059-4c4d-a15f-33abb74b873f","Drill 58","1742661627.53","1742662022.17","Field","Saturday",0,6.97931,103,0,10.46484,0,77.5,6.57733333508174,0,22.2349915789474,0,NA,2025-03-22,9.2672533562218
"3609","La Trena, Gutierrez","Game vs Pennsylvania State University","f844425c-3d91-4747-94c7-44412cb663d6","Drill 58","1740851048.27","1740851563.45","Field","Saturday",245.45675,0,46,0,0,0,0,8.58633333444595,0,69.2712753333333,0,NA,2025-03-01,20.411385788961
"3610","La Trena, Gutierrez","Game vs University of Kentucky","4f7c50e7-5871-4711-b791-3c8ffc312412","Drill 58","1742744652.24","1742745064.05","Field","Sunday",143.2537,0,44,0,0,0,0,6.86349999904633,0,0,0,NA,2025-03-23,74.969783352037
"3611","La Trena, Gutierrez","Game vs University of Arizona","c92060ff-b932-434e-a7a2-371f639f2adb","Drill 58","1740933821.14","1740934132.86","Field","Sunday",98.30289,20.86758,98,0,84.44267,0,88,5.19533332983653,0,91.2220609090909,53.0367681818182,NA,2025-03-02,0
"3612","La Trena, Gutierrez","Game vs Harvard University","9781501d-f739-4a59-974c-f22f83d5479b","Drill 58","1742060592.59","1742060947.31","Field","Saturday",158.3455,0,0,0,0,0,24,5.91200000047684,0,51.34476,0,NA,2025-03-15,0
"3613","La Trena, Gutierrez","Game vs University of Colorado Boulder","7be76cf9-61de-48db-9dab-0fd46d33e99a","Drill 58","1743025345.54","1743025811.88","Field","Wednesday",167.8028,43.47402,0,0,0,0,16.5,7.77233333587647,0,NA,NA,NA,2025-03-26,0
"3614","La Trena, Gutierrez","Game vs University of Virginia","5229c162-93a9-4526-b071-996d99b31ce5","Drill 58","1741121024.12","1741121329.17","Field","Tuesday",69.36087,63.45816,0,0,0,0,100.5,5.08416666984558,0,NA,NA,NA,2025-03-04,69.013776278965
"3615","La Trena, Gutierrez","Game vs University of Tennessee","ea101a92-77d0-442a-946f-2ecce2e8b197","Drill 58","1740681865.11","1740682204.71","Field","Thursday",198.53197,16.97183,72,0,0,0,108.5,5.66000000238419,0,0,29.2362961538462,NA,2025-02-27,24.448232922026
"3616","La Trena, Gutierrez","Practice","2d360ee5-258f-4ed6-8cbb-c9ca78718836","Drill 59","1737065428.21","1737066081.22","Field","Thursday",130.65662,2.08947,36,0,60.51409,0,71,10.8834999998411,0,0,5.27142041666667,NA,2025-01-16,113.269407530296
"3617","La Trena, Gutierrez","Practice","f170191f-0e22-4cc9-860b-c64c65e7b1b4","Drill 60","1736896455","1736897520","Field","Tuesday",50.19916,66.00664,0,0,0,0,86,17.75,0,32.9387,63.5645,NA,2025-01-14,101.220254
"3618","La Trena, Gutierrez","Practice","16016137-4b8e-4ea9-b7c5-22e05e67d63f","Drill 61","1740512976.02","1740514539.92","Field","Tuesday",198.39723,62.84713,0,72,0,68.50635,117,26.0650000015895,0,94.035962,81.7266033333333,88.6146388888889,2025-02-25,0
"3619","La Trena, Gutierrez","Practice","8594a52e-65cb-4f70-9342-bdfdf1a93caf","Drill 62","1740514650.74","1740515912.5","Field","Tuesday",552.98616,120.57219,0,0,0,0,368.5,21.0293333331744,0,NA,NA,15.544555,2025-02-25,0
"3620","La Trena, Gutierrez","Practice","51ca0a5b-c2d2-4d3e-9678-d2eb6f17db74","Drill 129","1739391899","1739395487.69","Field","Wednesday",0,23.37693,0,0,0,111.70833,632.5,59.8115000009537,0,NA,NA,84.6200141025641,2025-02-12,0
"3621","La Trena, Gutierrez","Practice","e502be8b-93a4-400c-a1f0-0a78a8620719","Drill 159","1742248817.43","1742248962.12","Field","Monday",0,20.41084,0,0,0,0,0,2.41149999698003,0,21.2555325,45.0925541666667,NA,2025-03-17,0
"3622","La Trena, Gutierrez","Practice","8be7b828-3ccb-417a-a696-c0f12b1374e8","Drill 196","1742248276.85","1742248609.95","Field","Monday",334.70937,76.82083,0,0,0,42.31922,6.5,5.55166666905085,109.48775,0,0,0,2025-03-17,539.94073215284
"3623","La Trena, Gutierrez","Practice","0fc68ec9-d6c8-4a42-b39f-d4a2259f6a7a","Drill 197","1742249000.18","1742249331.25","Field","Monday",341.46977,0,0,89,18.51339,0,3.5,5.51783333222071,0,70.51339,27.5223166666667,7.52145833333333,2025-03-17,591.21287103197
"3624","La Trena, Gutierrez","Practice","806e00be-7253-4102-8cdb-00a87dd3411a","Drill 66","1738014267.35","1738015669.74","Field","Monday",201.14851,76.79937,0,12,0,29.86948,312,23.3731666684151,0,NA,NA,63.9035855072464,2025-01-27,0
"3625","La Trena, Gutierrez","Practice","67990be6-2d0c-47a5-afe0-729a876c8736","Drill 67","1738015673.68","1738017244.81","Field","Monday",246.30953,0,0,13,0,74.71457,160.5,26.1854999979337,0,NA,NA,79.8919596153846,2025-01-27,95.060080536047
"3626","La Trena, Gutierrez","Practice","bd22ba02-1e85-4946-8f2d-cbba0bd2589c","Drill 135","1737579901","1737580304","Field","Wednesday",392.56887,0,0,0,0,0,130.5,6.71666666666667,0,NA,NA,NA,2025-01-22,102.445588020032
"3627","La Trena, Gutierrez","Practice","21db625a-ba4f-4b2b-8a55-3bccf12cd727","Drill 198","1739311610.98","1739312760","Field","Tuesday",155.93876,97.18424,0,0,0,0,0,19.1503333330154,0,NA,NA,NA,2025-02-11,90.493438
"3628","La Trena, Gutierrez","Practice","2cf478d5-7b10-4891-9ae5-2d58d07c65be","Drill 136","1742932440.37","1742934296.85","Field","Tuesday",550.85785,10.84507,56,0,0,0,148.5,30.9413333336512,0,0,62.2789416666667,NA,2025-03-25,106.584963911565
"3629","La Trena, Gutierrez","Game vs University of Florida","a5242fb0-e2d6-47f1-8d34-39522aac8be6","Drill 73","1742652022.4","1742657597.66","Field","Saturday",78.30468,0,0,0,0,0,115,92.9209999998411,0,NA,NA,NA,2025-03-22,0
"3630","La Trena, Gutierrez","Practice","5214daf6-2237-4f9f-be3c-ac79da0f7263","Drill 74","1737149151","1737149910","Field","Friday",504.68168,0,75,0,146.45465,0,217.5,12.65,0,0,0,NA,2025-01-17,60.03011055692
"3631","La Trena, Gutierrez","Game vs University of Texas","b830f1a1-e419-40ea-b1cd-b371e1a580b4","Drill 75","1742581382.33","1742589259.6","Field","Friday",178.57569,0,0,0,17.18745,0,63,131.287833333015,0,0,32.3124166666667,NA,2025-03-21,0
"3632","La Trena, Gutierrez","Game vs Texas A&M University","68a5b521-1318-44a6-87ac-21b0a6dc7734","Drill 75","1740778103.54","1740778549.67","Field","Friday",120.51641,0,0,0,0,0,3,7.43550000190735,0,NA,NA,NA,2025-02-28,46.421885649976
"3633","La Trena, Gutierrez","Game vs University of Miami","608de51e-6767-4776-88ec-afd27769f31d","Drill 75","1740846580.46","1740846905.69","Field","Saturday",27.80578,0,64,0,0,0,564.5,5.42050000031789,0,0,65.6354444444444,NA,2025-03-01,95.868985
"3634","La Trena, Gutierrez","Game vs University of Washington","da340a46-e1d5-4d7c-b6bc-362df39edbb9","Drill 75","1740927600","1740929675.74","Field","Sunday",7.83378,47.59713,36,0,0,0,0,34.5956666668256,0,0,0,NA,2025-03-02,0
"3635","La Trena, Gutierrez","Game vs Arizona State University","e65a8507-b8b7-4f49-9060-bd27fb7fca0a","Drill 75","1743020957.4","1743021419.79","Field","Wednesday",40.73032,0,0,0,0,0,115,7.70649999777476,0,NA,NA,NA,2025-03-26,0
"3636","La Trena, Gutierrez","Game vs University of Colorado Boulder","91937901-c806-4892-8a9b-e5bd90b83170","Drill 75","1741114800","1741116956.35","Field","Tuesday",63.52013,0,0,0,0,0,0,35.9391666650772,0,NA,NA,NA,2025-03-04,40.652231
"3637","La Trena, Gutierrez","Game vs Indiana University","8cc3153c-189c-4a00-93d0-c53183849d2b","Drill 75","1740675600","1740677640","Field","Thursday",39.80578,69.94324,0,0,0,0,62,34,0,NA,NA,NA,2025-02-27,0
"3638","La Trena, Gutierrez","Game vs University of Missouri","9cc98dde-fe17-4765-8bd3-1568a156ee7a","Drill 75","1738958541.75","1738959044.38","Field","Friday",9.21238,64.19297,0,0,0,0,0,8.37716666857401,0,NA,NA,NA,2025-02-07,0
"3639","La Trena, Gutierrez","Game vs University of Georgia","90039193-f5f4-418c-8ac8-733e666e8dfe","Drill 75","1739109427.02","1739109721.66","Field","Sunday",0,0,0,0,0,0,90.5,4.91066666841507,0,NA,NA,NA,2025-02-09,0
"3640","La Trena, Gutierrez","Practice","b71bcab2-39e6-4bac-9e68-953feb9ddcc2","Drill 75","1736885741","1736886578","Field","Tuesday",0,84.78309,24,0,63.97149,0,296.5,13.95,0,0,80.6429083333333,NA,2025-01-14,0
"3641","La Trena, Gutierrez","Practice","a0ef9a1f-6f9a-4f93-b94d-d26c59149b0e","Drill 75","1737060348.07","1737060547.77","Field","Thursday",117.44926,0,0,0,17.7462,0,785.5,3.32833333412806,0,0,89.577,0,2025-01-16,0
"3642","La Trena, Gutierrez","Practice","b0df72ae-1ca9-4094-91a2-ada34b62814f","Drill 75","1737211539.7","1737212118.25","Field","Saturday",32.66383,43.84845,0,0,0,0,0,9.64249999920527,0,NA,NA,NA,2025-01-18,0
"3643","La Trena, Gutierrez","Practice","3bec8862-1049-4102-96b9-611a207dc8c1","Drill 75","1738418400","1738422815.09","Field","Saturday",101.16273,98.81464,0,0,0,0,67,73.5848333319028,0,NA,NA,NA,2025-02-01,0
"3644","La Trena, Gutierrez","Practice","1df53cc1-fda1-4686-9228-1399827de1e2","Drill 75","1737577500","1737577782","Field","Wednesday",0,0,0,0,0,0,143,4.7,0,NA,NA,NA,2025-01-22,0
"3645","La Trena, Gutierrez","Practice","f2f73bac-b8ad-4cd8-9ef0-abf60f26731f","Drill 75","1737748336","1737748833","Field","Friday",127.41406,119.2451,0,0,0,0,17,8.28333333333333,0,NA,NA,NA,2025-01-24,109.490016010916
"3646","La Trena, Gutierrez","Practice","2a56d56d-ad24-4cfa-851a-f05a0308903f","Drill 75","1738095570","1738096220","Field","Tuesday",167.29628,48.41208,71,0,74.94237,0,1196,10.8333333333333,0,95.971185,44.6186416666667,NA,2025-01-28,22.889203755488
"3647","La Trena, Gutierrez","Practice","fbfdd4ec-467d-47a7-8e37-868172868ab1","Drill 75","1738181274.54","1738182647.71","Field","Wednesday",176.88103,0,0,0,0,0,1618,22.8861666679382,0,NA,NA,NA,2025-01-29,0
"3648","La Trena, Gutierrez","Practice","ad2893dc-9c81-49eb-bdba-26defbd26388","Drill 75","1738263600","1738268995.8","Field","Thursday",330.32526,71.95269,0,0,0,0,178.5,89.9299999992053,0,27.55714,0,NA,2025-01-30,0
"3649","La Trena, Gutierrez","Practice","bb4ccfb3-cec8-4e4f-8d74-15f5480707d7","Drill 75","1739386800","1739391235.71","Field","Wednesday",0,77.24581,0,0,0,0,61.5,73.9285000006358,0,NA,NA,NA,2025-02-12,0
"3650","La Trena, Gutierrez","Practice","f95b3ce1-f642-4f58-933d-a75dab6d9434","Drill 75","1740508200","1740511529.59","Field","Tuesday",0,50.34075,0,3,0,0,1010,55.4931666652362,0,NA,NA,0,2025-02-25,0
"3651","La Trena, Gutierrez","Practice","02641958-4918-4ba3-b320-09ae78dd19f5","Drill 75","1740594600","1740601518.24","Field","Wednesday",391.07632,98.65307,0,0,70.7528,0,193.5,115.304000000159,0,0,14.2546666666667,NA,2025-02-26,107.933660073453
"3652","La Trena, Gutierrez","Practice","70feff15-2c8d-40b1-8ebc-86488fe4dd9c","Drill 75","1741870316","1741870967","Field","Thursday",169.1203,103.40593,0,0,0,0,0,10.85,0,NA,NA,NA,2025-03-13,84.502844
"3653","La Trena, Gutierrez","Practice","b479f9e7-1d8c-4a1c-b180-d287547473fd","Drill 75","1742237100","1742238862.06","Field","Monday",73.38211,112.81621,0,0,0,0,236,29.367666665713,0,0,0,NA,2025-03-17,2.193320398136
"3654","La Trena, Gutierrez","Practice","04828283-c595-4d66-a393-7e9e07d65fb7","Drill 75","1742409000","1742412448.72","Field","Wednesday",309.01359,0,40,0,0,0,1607,57.4786666671435,83.86527,0,25.6921125,NA,2025-03-19,24.897447691305
"3655","La Trena, Gutierrez","Practice","20662b89-7c64-4a85-9d88-c63d37db2ffe","Drill 75","1742499606","1742501597.3","Field","Thursday",0,11.11474,0,0,0,0,0,33.1883333325386,0,NA,NA,NA,2025-03-20,0
"3656","La Trena, Gutierrez","Practice","f707e96c-512f-43e4-b4c1-db96ace3b580","Drill 75","1742926786","1742930935","Field","Tuesday",102.81629,43.70296,0,0,0,0,51.5,69.15,0,NA,NA,NA,2025-03-25,31.742366414331
"3657","La Trena, Gutierrez","Practice","1a42cd28-26c0-4cae-8e23-3073731bf126","Drill 75","1738619760.06","1738620030","Field","Monday",88.74301,0,0,0,0,0,0,4.49900000095367,0,NA,NA,NA,2025-02-03,0
"3658","La Trena, Gutierrez","Practice","53776c47-14b6-425e-be74-a181d7c1d13d","Drill 75","1738695600","1738700867.82","Field","Tuesday",236.62599,83.51025,0,0,0,0,216.5,87.7969999988874,0,NA,NA,NA,2025-02-04,114.682885896339
"3659","La Trena, Gutierrez","Practice","23a774fa-3ac6-4749-bcf1-13378507d60b","Drill 75","1738782000","1738787520","Field","Wednesday",285.34953,92.27495,66,77,36.31871,140.56577,846.5,92,0,0,8.53118333333333,84.1772929487179,2025-02-05,131.16014632684
"3660","La Trena, Gutierrez","Practice","33798c69-feae-4f91-9450-015408730633","Drill 75","1738882800","1738883804.08","Field","Thursday",109.69226,23.46577,0,0,0,0,11.5,16.7346666653951,0,NA,NA,NA,2025-02-06,0
"3661","La Trena, Gutierrez","Practice","b031b559-0b08-4f3f-9128-60cb6b5d5396","Drill 137","1738703100.54","1738704370.5","Field","Tuesday",129.83674,110.30075,0,0,0,0,93.5,21.1660000006358,0,NA,NA,NA,2025-02-04,106.006813769952
"3662","La Trena, Gutierrez","Practice","8430a3bf-bb39-4419-b990-a53b102baa58","Drill 77","1737499656.87","1737501141.1","Field","Tuesday",0,125.66594,0,0,0,0,0,24.7371666669846,0,NA,NA,NA,2025-01-21,0
"3663","La Trena, Gutierrez","Practice","a2e8a867-2e1e-47cd-adcd-e4b6e8adeddc","Drill 81","1737501310.71","1737502191.19","Field","Tuesday",135.28565,80.33226,18,0,55.79644,0,256.5,14.6746666669846,0,0,0,NA,2025-01-21,0
"3664","La Trena, Gutierrez","Practice","c47287a4-5ad0-4669-aaa5-282882835134","Drill 82","1742242828.69","1742244087.42","Field","Monday",665.54543,30.76791,0,0,81.17425,0,84,20.9788333336512,144.02844,86.17425,21.2904166666667,NA,2025-03-17,788.74938239582
"3665","La Trena, Gutierrez","Game vs University of Illinois Urbana-Champaign","253edd6c-b2ea-4e6d-84ef-68c3bc6c4c97","Drill 84","1742592521","1742592647.8","Field","Friday",57.0352,67.12368,0,0,0,0,0,2.1133333325386,115.85521,NA,NA,NA,2025-03-21,123.55085553221
"3666","La Trena, Gutierrez","Game vs University of North Carolina","648fc3ea-d257-4cad-90c7-116875a42277","Drill 84","1740782042.71","1740782176.83","Field","Friday",202.3537,0,0,0,0,0,44.5,2.23533333142598,49.65748,NA,NA,NA,2025-02-28,531.83306980498
"3667","La Trena, Gutierrez","Game vs University of Delaware","ee54ec97-92ce-41c8-9326-4dd8c47f3871","Drill 84","1742660805.97","1742660980.72","Field","Saturday",140.76748,17.48047,0,0,0,0,0,2.9125,75.24366,NA,NA,NA,2025-03-22,280.23706799986
"3668","La Trena, Gutierrez","Game vs University of Chicago","77898867-3eb6-40d8-8db5-c338da61d29a","Drill 84","1740850357.66","1740850493.17","Field","Saturday",169.34585,0,0,0,0,0,0,2.25849999984105,0,NA,NA,NA,2025-03-01,176.06203168554
"3669","La Trena, Gutierrez","Game vs Ohio State University","7d1f3c00-0da6-4421-8c8e-8c6be7d50648","Drill 84","1742743823.12","1742743953.29","Field","Sunday",117.70202,101.76126,0,0,0,0,84,2.16950000127157,96.5538,NA,NA,NA,2025-03-23,262.07013449156
"3670","La Trena, Gutierrez","Game vs University of Washington","154e4832-b8bc-4e39-98eb-fa82ce830294","Drill 84","1743024450.02","1743024734.79","Field","Wednesday",457.00308,45.09808,0,0,0,0,112.5,4.74616666634877,69.19379,NA,NA,NA,2025-03-26,464.22897619738
"3671","La Trena, Gutierrez","Game vs University of Pennsylvania","7efc961a-1672-49e9-9f9a-94a50f05ad0a","Drill 84","1741120241.4","1741120432.83","Field","Tuesday",218.50056,0,0,0,0,0,50,3.19049999713898,5.49081,NA,NA,NA,2025-03-04,437.31200503779
"3672","La Trena, Gutierrez","Game vs Northwestern University","2dd4c16e-a3ab-486a-94ab-27d8245277e8","Drill 84","1740682305.86","1740682481.05","Field","Thursday",133.19259,70.88744,36,0,85.59127,0,0,2.91983333428701,0,11.359127,100.265211666667,NA,2025-02-27,0
"3673","La Trena, Gutierrez","Practice","24816479-a773-4b7d-9b78-b7cde15744f1","Drill 85","1738702147.66","1738702485.28","Field","Tuesday",107.49512,0,0,0,0,0,0,5.62699999809265,0,NA,NA,NA,2025-02-04,431.07882845592
